dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
-0.022607398,0.252377417,0.412045637,1.125703559,-0.027111293,-0.698357682,0.839513081,1.014535495,1.082617554,1.154848153,0.981561261,0.962077856
0.728797783,0.259735968,1.120763908,1.149963988,0.573305534,-0.813459338,0.757232884,1.29048146,0.928969918,0.992305889,0.622006229,0.69669498
0.520307396,0.267397966,1.586988645,1.069051995,-0.672679798,-0.617487134,0.901614295,1.108510901,0.879005115,0.654754529,1.14116287,1.326682594
1.553875583,0.245815408,0.306140439,1.143347507,-0.060897085,-0.639995263,0.783277854,0.526329378,0.866728942,0.885627668,1.067289229,0.848534497
-0.975319625,0.340035222,0.350783023,1.097361317,-1.268314636,-0.801303508,1.057649457,1.186176525,1.043834233,0.664854245,0.487840391,0.800110432
-0.334822444,0.334231827,0.610000244,1.149173962,1.646966003,-0.637939231,1.106298015,1.266793443,1.198889326,1.341692849,0.763316067,0.710858229
-1.731130587,0.241074072,1.355690314,1.095320414,-0.993419578,-0.469416842,1.237696046,1.145868065,1.308592955,1.122181892,0.434299662,0.877968733
1.626992966,0.259584247,-1.211534593,1.033632425,-0.697109525,-0.620589217,1.124756311,0.762665873,1.171756639,1.376331709,0.758762751,0.768856335
0.238907841,0.40114155,0.880550877,1.074812616,-0.899824275,-0.597540027,1.140711786,1.164818478,1.199123903,0.858879208,0.70804822,0.856367801
0.315495438,0.371859065,0.851457185,0.982083126,0.720611585,-0.577737205,0.611287214,0.636614565,0.936241791,0.69586352,1.13237026,1.036059069
1.422458624,0.265046263,-1.257904828,1.111252638,-0.054139928,-0.585889188,0.96551441,0.847010742,1.389834632,0.959639628,0.962484431,0.896800317
0.839150551,0.340338668,-1.094676069,1.175014447,1.3258104,-0.630039743,1.020107165,1.092977775,0.842880327,1.0888844,0.814266115,0.980434693
-0.618581745,0.342007616,-0.604056853,1.027213453,1.162217866,-0.571496972,1.14204141,0.618984468,1.12296472,1.110267386,1.357916461,1.079973051
-0.212254527,0.508940549,-0.37611017,1.09479373,-0.555590374,-0.618244619,1.187248589,1.148508696,0.798076208,0.482033651,0.735289616,0.790694641
-1.16146184,0.361655709,0.400263037,1.126756928,0.637966338,-0.644756598,0.580158393,0.902929993,0.881898225,0.642761122,1.037928183,1.200558471
-0.313307124,0.340566252,-1.326147166,1.106973323,-1.335816915,-0.686021498,0.651801608,1.035039219,0.716521765,1.734240304,1.155136845,0.603407441
-0.421751275,0.154061089,0.679382835,1.047556663,-0.789284095,-0.659401309,0.536046199,1.230135269,0.573195495,0.98559905,0.860270316,0.834608623
1.199428044,0.296908035,1.352960619,1.041796045,0.251248975,-0.619579236,0.812216705,1.218640757,0.855625654,1.007218749,1.167776225,0.936520711
0.041869156,0.021493353,1.097613343,1.136500601,-0.478177597,-0.632564695,1.502212799,1.123811028,0.924512964,0.796229424,0.995692243,0.846160768
0.475784568,0.215129487,0.207940578,1.04278358,-0.949168856,-0.66957325,0.714293885,1.347099701,0.999812034,0.819111586,0.83632615,0.935175596
-0.752531963,0.286970197,1.005840356,1.094003703,1.293965126,-0.74716136,0.491855788,0.793499127,0.869465668,0.994515201,0.975045305,0.768223342
1.510532625,0.327897405,0.754915871,1.077544795,1.427514293,-0.737025489,0.345988329,1.016632466,0.923731041,0.746125374,0.766927317,1.202220081
-0.92291941,0.14150603,-1.61865283,1.134788877,-1.484491724,-0.554255169,1.335931719,0.951160344,0.963530862,0.779975196,0.996398793,1.02134195
0.163812436,0.212398476,1.276978391,1.245787753,-0.580331969,-0.658138833,0.925156443,0.97096508,0.611275087,0.894386012,1.054178816,0.599530351
-1.637908177,0.123033789,0.341142713,1.136500601,-0.566055308,-0.716356971,1.213606408,0.975625016,1.007709444,0.243585729,0.924173766,0.739738597
-0.903000389,0.316252686,-0.472133185,1.1717885,-1.285502076,-0.693415995,1.499553556,0.660147248,0.783141501,1.034046111,0.980069655,1.168038388
0.134350327,0.34716619,-0.601430819,1.099961825,1.270159138,-0.59209335,0.977637443,0.913181854,1.343701246,1.220259579,1.165970597,0.483138517
-1.339483758,0.259622176,-0.039148511,1.30882537,-0.0809953,-0.799788537,1.128510539,1.116976453,0.871576858,0.520775519,1.001737165,0.741162833
0.18196165,0.232577599,0.422169691,1.230020117,-1.435223376,-0.749866667,0.759110001,0.961955866,0.923965618,1.171575802,1.225948772,1.119614322
-0.809686366,0.28435298,0.578833366,1.072047517,0.215210798,-0.811583661,1.181617244,0.560502252,1.130627553,0.757408648,0.662750566,0.74773015
0.688369803,0.417110367,-0.939878258,1.206681386,-1.529172134,-0.570595202,0.65915364,0.986265207,1.571005913,0.773426164,0.600417227,0.901785147
-0.31813072,0.303963144,-0.437960186,1.191210013,0.828033073,-0.643602332,1.183963638,0.802663669,1.086839931,0.734368678,1.235840461,0.741716703
-1.474627725,0.160243789,0.173387496,1.136006834,-1.47016655,-0.565401021,1.087370441,0.384589612,0.621596457,1.052036227,0.933358904,0.955906162
-1.578206636,0.305935539,0.365295315,1.22590539,0.611353533,-0.727899599,0.43914015,1.579009256,0.873688045,1.2187604,0.904782914,1.140028388
-0.37826951,0.035034608,0.615805161,1.135085136,1.520485861,-0.724292529,1.036375492,0.896173083,1.025380879,1.407814412,1.137473115,0.851462097
-1.009709434,0.377700389,-0.17027746,1.134591369,-1.613996995,-0.654315338,0.976933524,0.875902355,0.735209695,0.666432326,1.210640209,0.743615688
1.115795915,0.240315459,-1.410988805,1.090086481,-1.121355107,-0.768262732,0.78319964,1.605648565,0.983235293,0.688604351,0.811518424,0.996180426
0.748647399,0.363438453,0.836322932,1.203685865,1.624961923,-0.873553153,1.075716688,0.845690427,1.684071808,0.848384973,1.112665388,1.233711551
1.238294427,0.185202177,1.748835283,1.125506051,-0.390681061,-0.693704561,0.788674557,1.200156337,0.801360279,0.879552058,1.106620466,0.997446415
-0.277529231,0.306390706,0.638368326,1.018621902,-1.430912655,-0.677869514,1.316143802,1.052280989,0.712924924,0.402656217,0.759233781,0.784918566
0.990972363,0.212436409,1.48312208,1.146211358,-0.324599519,-0.680827313,1.254199015,0.973528046,0.754992316,1.221758754,1.06776026,0.988505369
1.614881924,0.361731572,-0.720673506,1.22669542,0.732012122,-0.73446447,0.633186887,1.010419216,0.814809336,1.009270251,1.351086486,0.760706533
0.292522629,0.354448883,-0.376248383,1.034488289,0.390377132,-0.48593723,0.882686722,1.190836464,1.223363478,1.299479205,0.276739194,1.264728273
1.659925285,0.263984203,1.754121905,1.184428944,-1.658684334,-0.605908435,1.179427277,0.549318401,0.702368977,0.955536621,1.580479454,1.101099236
-1.643130846,0.328580156,-1.247538904,1.125802314,0.27782713,-0.554074814,1.016352934,1.166915451,0.634341781,0.824555962,1.034238428,0.837931844
-0.358593403,0.414569014,0.997340296,1.237624133,1.620145284,-0.711379211,0.697243426,0.911084881,0.982531563,1.031757893,0.687244271,0.776927013
0.312094629,0.353424752,-0.935593678,1.235747818,0.831255719,-0.610958336,1.023626754,1.118685097,1.179888626,1.023867493,1.205929879,0.921328845
-0.872115493,0.445141142,-1.589234335,1.232554792,0.019461119,-0.477027765,1.477262817,1.227572304,0.810274189,0.918530638,1.037771172,1.154745507
-1.146019391,0.311776863,0.60861812,1.233805668,0.022025375,-0.686237923,0.753322229,1.535827167,1.076753141,1.312892886,1.305160788,0.817676024
-0.969836686,0.297325273,0.399364657,1.178832915,-0.797773857,-0.65640744,1.060543345,1.239222146,0.820204596,0.971711944,1.215272031,1.097143023
0.304980692,0.196505521,0.216164212,1.079783207,-1.018646303,-0.667445078,0.557554805,0.94820905,0.589850429,0.410625519,1.040675875,1.128792738
-0.42803236,0.330476688,0.177602972,1.248190753,-1.259894179,-0.65550567,1.313249917,0.696805422,1.149080908,1.077206606,1.102381172,1.199450731
0.565628377,0.332600808,-0.385128524,1.067998627,0.16493061,-0.603419554,0.740026,1.247920696,0.930064608,1.191538518,1.014455051,1.142718615
-1.271710501,0.36055572,1.654436263,1.008713641,1.27514904,-0.636388189,1.462871604,1.251493316,0.777120704,0.728608685,0.660159886,1.130770846
-1.029385538,0.306314847,-1.168688772,1.122016763,1.168940372,-0.695904874,1.111772932,0.528504014,0.589068509,0.727661836,1.09515867,0.913970288
-0.354567956,0.259735968,0.627138574,1.185186053,-0.801550934,-0.552018782,1.193505638,0.769578114,0.561466668,1.094092063,1.368279183,0.939131812
0.233181989,0.23530861,-1.138904014,1.055819034,0.375234165,-0.665569401,1.548045686,1.232154575,0.792211795,1.137804885,0.904076367,1.3846807
1.642990647,0.309501023,-0.384368357,1.073627573,0.040945417,-0.775909722,0.944866147,0.994808424,1.092860728,0.718193355,0.635901698,1.238933753
-0.926112008,0.210122635,0.045644751,1.093049085,0.805682472,-0.64147416,1.320601948,1.09787071,1.160809735,1.081940845,0.7724227,0.843866165
0.363835501,0.416200032,1.041430028,1.195555165,-0.976578659,-0.658030622,0.992889,0.939122173,1.05595402,0.920108719,1.366944588,1.05267517
0.390521438,0.394351958,-0.779379194,1.220013102,-0.622746131,-0.642195575,0.604717312,1.390980777,1.222972518,0.890519714,0.758527234,0.902022519
-0.636800363,0.410510429,-0.68093746,1.065496873,-0.741983986,-0.734825176,0.705534017,1.120316076,1.201313283,1.012268605,0.962170411,1.06778791
0.944714426,0.333473213,1.250096094,1.092555318,1.440751393,-0.707483572,0.984050917,1.222757034,0.625584257,0.999486155,0.756486093,1.102286102
-1.150287754,0.278284072,-0.617152472,1.060987133,1.705424085,-0.530628849,0.862507739,1.039621492,1.111314083,0.754252489,0.720844611,1.082663279
-0.36490919,0.214029495,-0.806192383,1.102002732,1.560266465,-0.7662067,1.130700506,0.761267893,0.983313483,0.889415058,1.028350517,1.063831694
1.490335984,0.317352675,1.530148824,1.195028481,-1.2337665,-0.510032471,0.818943032,1.109442887,0.718867528,0.71472158,0.864666621,1.008919437
1.137172429,0.160585164,-0.355862062,1.159543073,-0.522532276,-0.776739351,1.121784213,1.114180491,0.745765639,0.927525697,0.878797607,0.542877358
-1.279830799,0.342424854,-0.616737833,1.114412747,-1.548123363,-0.598405727,0.840920918,1.221902713,0.853749041,0.754410297,1.242042394,1.138604153
-1.334417245,0.338745579,1.715387899,1.048083347,-0.428590452,-0.51811231,0.825043657,0.968945772,0.705183897,0.843966348,0.886726659,1.335702761
-0.773110323,0.265539363,-0.95020963,1.083074987,-1.132062604,-0.609371224,0.957849523,1.322091369,0.725435672,1.389824296,1.391673809,1.297248356
1.398583558,0.348493763,-0.308558895,1.126625257,0.657267555,-0.575717243,1.632906916,0.671408764,0.636609354,1.165263483,0.558024276,0.836032858
-0.186887273,0.210919182,-1.664223161,-0.193280423,0.825087647,1.192000375,0.994766114,0.568346479,0.907779837,1.248822829,1.178060441,1.097776016
-1.089003794,0.746538343,-1.372116586,1.009240325,0.551024237,-1.453922691,0.838496311,0.926307346,1.040550159,0.895096149,0.953927337,0.734199897
0.106692732,-0.68166563,-1.638821463,1.289996379,1.611378305,1.830920982,0.865166985,1.09554074,1.20905431,1.439454918,1.059046154,0.862222999
-1.497021007,0.43884465,-1.427619203,0.571071272,0.313657394,-0.772122297,0.951357835,1.33288689,0.732707545,0.820374049,0.701767781,0.634503287
-0.796256641,1.231595903,1.617015273,1.293551505,-0.734672394,-0.238203549,1.375272917,0.922812391,0.776495167,1.106637801,1.026387881,1.01469551
-0.145973462,-0.262569525,-1.038354545,0.585917207,0.871209583,0.151973396,0.695679164,0.888872513,0.699084907,0.8135094,0.817720354,1.100307994
-0.057309526,0.338555924,-0.114163254,-0.079845627,-0.03546245,1.680794658,1.289707769,0.82681768,0.611431473,0.977471934,0.762138484,1.280632255
-1.091120626,-0.602618086,1.424900136,-1.482269749,1.053306336,1.416360234,0.879636409,0.862776864,0.866807135,1.06552881,0.920326997,1.35944005
-0.647905044,-0.05550593,-1.680185302,-1.029458794,0.888778195,1.518115726,0.869546918,1.033097578,0.653186098,0.870872616,1.190071776,1.553294564
-1.047118328,-0.06999545,-0.005562917,0.986922046,-0.968989854,1.194308898,1.098085637,0.990381484,0.684306583,0.717877738,0.970177967,1.178245421
1.176385833,-0.593514724,-0.023081327,1.152465742,0.413178209,0.51758618,0.838809163,1.209165551,0.878770539,0.609463629,0.925351346,1.061457968
-1.030461307,1.171058534,0.958398973,0.218291035,-1.449098074,-0.386345981,0.888943771,1.199690345,0.810430572,0.806723656,0.977164955,0.825588454
-0.635724597,0.111123556,-0.634221694,-0.791989665,0.754570635,-1.117647301,1.097694574,0.969567097,1.141730841,0.815718712,0.683711526,1.246292312
-1.399726651,-0.866425982,0.786739262,1.241080505,0.166212738,-0.256743895,1.070554623,0.865805824,0.947266888,0.902276413,0.978499547,0.909460202
1.620260752,-1.151854365,-0.430116639,1.095188743,-0.066302812,-1.001892763,0.662282166,0.773927389,0.697286487,0.888704924,0.885941604,0.930507263
-0.857471197,-0.390623505,0.807989407,-0.492141278,1.289113834,1.650928105,0.631700836,0.911395545,0.960637752,1.024104205,1.1070915,0.823056476
1.016235509,-0.662396841,1.587852472,1.499189103,0.896990739,0.867039286,0.862194886,0.833341591,0.941793435,1.245824478,1.152860186,1.20862915
0.448335184,1.055787192,-0.734045548,-1.240257905,-0.157749688,-1.458566796,1.09409677,0.700455707,0.821377476,0.716615275,0.493414276,0.686487948
0.416305118,1.493696917,-0.883453077,-1.252197199,-1.648513943,1.145324865,0.992028656,1.107578912,0.939995015,0.922633648,1.284749367,1.136705167
-1.374463501,0.961757032,0.241422515,1.461103191,1.599943114,-0.147341411,0.776707952,0.831322286,1.069715844,0.965715239,1.015161598,1.228410222
1.074639194,-0.392026941,-0.316436998,-0.971918449,1.133629889,1.14507237,1.344144096,1.397893018,1.023973419,0.749281535,1.17719688,1.077045452
1.053644404,-1.630573707,0.762621208,-1.417260295,0.09292356,1.208412549,1.234489309,0.717542144,0.575150301,0.778318213,1.307123424,0.853044581
0.205940819,0.277942697,-0.737258984,1.182124695,0.546727379,2.07638221,0.89191587,0.756219627,0.846086207,0.771848083,0.823137231,0.870847548
0.773042995,-0.084750486,-1.36038927,0.662154868,-0.323178782,2.002220814,1.084163704,0.716765489,0.746860329,0.997671362,1.046328269,1.168354886
0.202054179,0.750255548,-0.360906813,1.154835825,-1.644161643,0.21459216,1.460212358,0.916832139,1.49953826,0.818953779,0.715427733,1.194940648
0.714639314,1.25974047,1.034001117,-0.227119937,-0.906962604,1.795571679,1.104499114,0.955509619,0.743419873,1.185384006,0.887825734,0.507746173
0.831411977,1.71976378,-1.416641689,1.534444085,-1.150601474,-1.20793952,0.830831427,0.923589047,1.023973419,0.848384973,0.760097343,0.786659302
1.532603177,-0.749220175,1.349747183,0.51063416,-1.038363343,0.524403547,0.983581637,1.129325288,1.27794162,0.580505857,0.800056624,1.08361277
-0.866944876,-0.27793145,-0.877579052,-0.528219204,1.642495885,1.472919117,0.831300704,1.220427067,0.76586103,1.073655926,0.731285838,0.883032689
0.504899653,-1.755763925,1.088905965,0.579136138,1.413584153,1.990714256,0.955972409,0.850738692,0.900977116,0.966109758,0.945998284,0.993411076
-0.925487367,-0.053495603,-0.991500566,-0.248878615,1.17670244,0.663384019,0.710774296,1.015389816,0.758589157,0.262917213,1.304532744,0.972759635
-0.744758686,-1.238146665,0.335925196,1.466962562,0.471601638,0.254630657,0.710774296,1.115190143,1.065571657,1.230832716,1.043266555,0.583547243
-0.746597899,0.249608475,-0.134238594,-0.063617144,-0.423704505,0.532230891,0.954955638,1.100977335,1.036249589,1.351476947,0.765828242,0.659506565
1.30714345,0.456596208,-0.323935014,-0.450763583,-0.1985352,-1.245366496,0.901379657,1.019117766,1.27966185,1.073577021,0.992002488,1.062011838
-1.298569947,0.61912918,0.953112351,1.639781095,1.313890079,2.116637129,0.98264308,1.24823136,0.792133601,0.774215202,0.955575951,0.725179727
-1.432547925,1.7285637,0.800906023,0.600170621,1.403223178,-0.115094191,0.405664935,0.920327091,0.870091205,0.876159184,0.849279553,0.961998733
-1.289373883,-1.224757134,-0.85670899,1.615421912,1.229546882,2.005503252,1.108800836,1.220116403,0.835217493,1.301057283,1.134646918,0.876860992
0.369977776,-0.246069678,0.195812447,-0.321067387,-1.34267803,0.608448318,0.944162228,1.068047111,0.9031665,0.647574266,1.185047427,0.878839101
1.615367751,-0.992431706,-0.765557961,1.459029367,0.082354671,-0.250034743,1.417899064,0.793266128,0.91356606,0.866217279,0.70302387,1.475357137
1.359266046,-0.638538443,0.360734308,0.979219276,-1.02193825,-1.030568984,0.819177674,1.117753111,0.75655616,0.599916243,1.362077249,1.073563983
-0.015181143,0.024831253,-0.255001615,1.060987133,0.5760777,1.825185736,0.890508033,1.05204799,1.071123304,0.991753562,1.098534403,1.081872033
0.899011721,-0.740609909,0.634463828,-1.437465252,-1.371862025,1.218295928,0.625678428,1.13709185,0.77446217,1.09046248,1.396776665,1.242494345
-1.570710975,-0.142594776,-1.573882401,-0.224025665,0.466750345,1.585567965,0.927893901,1.158294566,0.675079906,0.266152277,1.27258102,0.715763937
0.26045786,-1.52137507,-0.26737162,-0.483418057,0.467027562,2.102822044,0.895670098,0.605703646,0.819422673,1.00571957,1.195959685,0.930823761
-1.152647497,1.103655714,-0.438824013,-0.504353788,1.503644946,-0.429919408,1.01447582,1.164197153,1.20475374,0.913717494,1.081184695,1.250485901
-1.501889717,1.328243283,-0.058774663,-0.462120229,0.746392741,1.772017499,1.268199163,1.040165149,1.101383676,0.870951521,1.400780445,1.372020812
-1.154903136,-0.602162919,1.366332661,-0.964643613,-1.667818626,0.727301329,1.238087113,1.102375316,0.847806434,1.306896181,1.125461777,0.54936555
-0.427720041,-1.235757032,-0.443903316,1.448495664,1.436454535,0.186060223,0.635220428,1.343604746,1.079646251,1.021973798,0.599789183,1.298830843
-0.694058877,0.16635063,1.323279522,0.130565053,1.260629811,0.927926657,0.831769984,0.753811992,0.676018213,0.382535694,0.75719264,0.799873057
-0.958523794,1.669012528,0.334197542,0.921218084,-0.956168576,-0.043998808,1.252791178,1.154411285,0.661943622,1.361971182,0.743061657,0.559968206
-0.06751195,0.944726155,1.287689846,0.626603627,0.661079287,1.05897157,0.671120245,1.275025999,1.129923823,0.63763236,0.931160752,1.098488135
0.944540914,-1.224339896,1.407796362,0.22694842,0.597076868,-0.410801928,0.994453261,1.369156738,0.998091807,0.59021105,0.826905492,1.102206976
-0.753330109,-1.560329877,0.944163103,-0.662063044,-0.353845886,1.327698409,0.794149475,0.721192429,1.078316984,1.09069919,0.705536045,0.964609834
0.188346839,-0.355803142,-0.468850641,1.498728252,-1.154447859,-0.77933644,0.701154081,0.757539943,1.012635551,1.159503489,1.535809845,1.389823779
-1.741792121,1.19025146,0.694586189,1.250890015,-1.597890699,0.200344228,1.233081475,1.342983421,1.341981016,0.676926558,1.074433226,0.413904762
-0.728171066,-1.35083872,-0.459555862,0.012225504,0.568454241,0.978389588,0.688639985,0.826895345,0.876581158,1.130545717,0.94034589,0.979485199
0.506357142,-0.008889122,0.089388956,-0.999734004,-0.245246224,-1.145674247,0.927189982,0.713503533,0.964078206,0.910955855,1.094138097,0.68268998
-1.738679686,-1.124164966,0.350195618,0.006892817,-0.380597303,2.113498976,0.93368167,0.289138558,1.167377878,0.76861302,0.849515066,1.140819633
1.547073965,-0.145515439,-1.379856476,-1.154283153,-1.471081365,0.192769376,1.003995262,1.06292118,0.825208893,1.008481212,0.757977695,1.290364544
0.01126188,1.487893522,-1.626468736,0.305292821,0.973259997,1.587948632,1.360881704,0.464196877,1.064086007,0.713774731,0.913654033,0.807627237
-1.254220628,0.337531798,1.413359409,1.73725075,-0.112216834,0.957684999,1.190142473,1.166760118,0.912784137,0.888547114,1.082676301,0.46177496
1.601174583,-0.647224571,-1.201825178,-0.07362416,0.219195789,-1.406187788,0.89598295,1.102918975,1.329626652,0.603940349,0.603635949,0.666627749
-0.841334708,0.523657652,0.155765425,0.054129884,-0.763572242,0.549544835,1.21086895,0.671797093,0.675158099,0.746283184,0.981168733,0.522938037
0.637912911,0.683725133,-0.564977316,-0.058218623,-1.696972126,-0.07732815,1.385909899,0.291313197,0.788223994,0.884049587,0.952749754,1.102444351
-0.423555785,0.214219149,1.012509101,1.566966888,0.892139446,-0.634945362,1.167382458,0.32020481,1.046883726,0.8980945,1.120751449,0.803117154
1.003881554,-0.666531288,-0.89247143,1.041631457,0.755887414,-0.431867226,0.171573085,0.963431514,0.815043912,1.100877807,1.500796407,1.09817164
-0.994648708,-0.499105255,-0.583705087,0.142283796,-1.596764508,0.971103304,1.566191127,0.947354729,1.779388076,0.958692779,1.278076403,0.89062862
0.727583208,-1.581115892,0.632701621,-0.457511735,0.088037613,-1.05412316,1.311529228,1.061989191,0.878926922,0.978971113,0.762531012,0.546042329
1.460075729,1.25374742,-0.34998804,1.200295331,-0.697906523,1.365356239,0.699668034,0.72880366,1.19404141,1.004141492,0.828554109,1.045553983
1.304159066,-1.801716945,-0.079575616,0.661628184,1.389015817,2.099431395,1.155024786,1.154411285,0.8351393,0.942911979,0.702945365,0.889362631
0.475541651,-1.54769896,-0.577416426,-0.684677586,-0.214301903,-0.447269423,1.028632392,1.063853166,1.316959519,0.969423727,0.862154446,0.455761513
0.97074102,-1.561278145,-1.602599467,0.874474785,-0.214440511,0.138843656,1.004542753,1.035194549,0.907701647,1.176625659,0.662122522,0.636481395
-0.422514722,-1.231167422,0.398397169,0.695270193,0.006917062,-1.446924251,0.975212835,1.19534107,0.936867328,0.93999253,0.677823616,0.802563284
1.414824153,-0.816698857,-1.185170592,0.707482703,-0.615157322,0.491470982,1.45653634,0.893454787,0.653733442,1.160292528,1.083382848,1.278970645
-1.341080053,0.053051682,-0.954045023,-0.032476889,-1.23556841,1.404817603,1.039112949,0.875514026,1.173476869,0.514936624,1.383273726,0.955273166
1.138942236,-1.725722826,-0.318855711,-1.141543959,-1.237474274,-0.872543172,1.408435277,1.034029567,0.886355179,0.780764237,0.803118338,0.825588454
1.073702235,-1.505520045,-0.629902557,1.532304427,0.62507576,1.738038886,0.548638509,0.96917877,1.182312583,0.76372097,0.801626735,1.234265421
-1.75417346,0.804951592,-1.397734241,0.082044192,-0.856197288,0.460738733,0.675421967,0.860291564,0.843740441,0.739576342,1.266300581,1.190905308
-0.519368364,-1.370031646,0.804050353,-1.177585675,1.521352163,0.168962704,1.015257949,0.970188422,1.400312382,0.794099013,0.740784999,0.839435205
0.28665797,1.715212098,1.118725275,1.021156573,1.493006753,0.308303882,1.046308556,0.846544748,0.585628052,1.063477308,1.356738877,0.943958393
1.349237134,-1.015000465,1.695761748,-1.396383815,0.931227011,-0.080935223,1.131404424,0.789382847,1.392102205,0.494658293,0.504012515,0.983599664
-0.366366679,0.802599889,-1.403590989,1.405472078,1.428519204,-1.431458931,0.680505821,1.103307305,0.808788536,0.698861874,1.096885789,1.400584682
0.298005564,-0.611873174,0.217649997,0.021771672,1.170014588,0.437328837,0.995939312,0.952247664,1.288497564,0.884444107,1.070507951,0.92544331
-0.314729911,-0.410575045,-0.646971782,-1.096973234,-0.303496393,0.488693538,0.515241508,0.962033531,1.108264589,1.321414518,0.66510573,0.791565006
-1.483674568,0.681297568,1.728448966,-0.232584295,0.505872559,-0.047533737,0.685824311,1.230834259,0.908874527,1.279043065,0.788673333,1.021579325
-1.544903004,-1.292046166,-0.40492744,1.63355963,0.55424688,-0.915864104,1.027224558,1.11084087,0.669528263,0.473827633,1.183948349,1.008286444
-0.916638325,0.093182344,-1.266543098,-0.04890288,1.660029843,0.462397985,0.908575261,1.630190902,0.772585557,1.48766527,0.932259829,1.06723404
1.27355179,1.018311679,0.683667416,0.745634452,-0.182733846,-1.352171887,1.287048523,0.77889799,1.13344247,0.891229851,0.724612872,0.812216447
-1.479822634,1.650312703,0.283888253,1.57295793,0.849482721,-0.307928245,1.012129426,1.085444209,1.073938221,1.103797257,0.830987778,1.18228076
0.568265739,1.676977972,0.118897287,0.207790249,-1.608386821,0.379146769,0.835446001,1.038689503,1.241738642,1.009428061,0.632447456,0.989138365
0.021082581,-1.496113232,1.175392329,-0.131658272,-1.146166007,0.364141352,0.82543472,1.047232723,0.47475154,1.269890201,0.889003317,0.848692746
-0.938223049,1.361091252,-0.834975101,0.542531525,0.663262368,-1.191134174,0.62998015,0.794741777,0.959855829,1.010453812,1.008096107,0.592646539
-0.766586324,1.473366069,1.101621501,0.93530691,1.70992886,1.315722931,0.65610333,0.91038589,0.852888927,1.038859255,0.7767405,0.672482948
-1.305857393,0.37557627,1.461768274,-0.792845529,0.931573529,-0.422380626,0.645857411,0.903162989,1.055093907,1.697392132,0.620671638,1.265440392
0.695587847,-0.179766843,0.099029266,-0.727240321,-1.133864513,2.080241774,0.770607327,1.086298533,0.83834518,1.298611261,1.207028956,1.490786375
0.087224836,-1.059493154,0.242700982,1.662724813,-1.035279309,-0.431217955,1.074856344,0.998769373,0.82434878,0.931076378,0.575609501,0.728819443
0.586033229,-1.620969661,-1.509952286,0.385348951,-1.565594949,-1.383968224,1.07423064,1.148974691,0.784470768,1.353765165,0.83373547,0.482584647
-1.431569325,-1.350459416,0.806572731,-0.774773647,0.078958766,-0.50898642,1.526771718,1.027272657,1.155805435,0.732711693,1.318585224,0.745989414
0.643361144,0.690059555,-1.500125389,1.725597844,-1.360835727,0.463299751,1.153225883,0.946811069,0.775635051,1.562939697,0.62601001,0.946252997
1.078734042,0.951401956,1.263226266,0.863513151,-1.407803177,1.014532447,0.839982361,1.137946173,1.438626554,1.041620897,1.136923576,0.610845124
-0.94752322,-0.639486711,-0.958053181,-0.066480994,-1.420735335,1.17320753,0.883938131,1.182603905,0.880099805,0.518408399,0.837582236,0.891973733
-0.823185495,0.615601626,-1.601974056,0.322508839,1.067860215,1.077403706,0.881748165,1.201942646,1.080819134,0.840573478,1.188737182,1.439355585
0.682748058,1.296533232,0.569780457,-1.484302695,-0.00787938,-1.167518675,0.731735411,1.256463916,0.832402576,0.760801521,0.854146891,0.833342634
0.179775412,-0.69998615,-0.846066643,-0.59326481,1.418885923,0.607762973,0.830518574,0.914735166,1.025224492,1.132281605,1.070115426,0.897512433
0.600226397,-1.414979506,0.720639215,-1.193050466,1.010095176,0.704360353,0.876742524,1.036126538,1.131331283,1.175915522,1.164007961,0.957093025
0.650717995,0.253742919,0.086935687,1.39263413,0.857799223,-0.951501973,0.396905067,0.824720706,0.777980817,0.842072653,0.930297191,0.757145941
0.852788487,0.753403794,-1.149304491,-0.962141859,0.942870111,-0.225506656,0.82316654,0.729036659,1.100992715,0.956799084,1.355639803,1.339105107
0.831793701,0.920185005,-1.530656493,1.334797529,-0.525269792,-0.284049429,1.059682999,0.778121331,1.026866529,1.057954027,0.556846693,1.081634661
0.546229886,-1.128944231,1.499327477,-0.334069923,-0.904710218,1.371812897,1.260299637,0.422956431,1.072374377,0.827001986,0.942936571,1.232999432
-1.137864391,-1.177229991,-1.324454067,-0.854796859,-1.174407465,-1.387456265,0.951514262,1.119850082,0.706278588,0.646232897,1.532748131,0.952187321
0.91268436,1.227158014,1.757128022,0.474951248,-0.693540361,1.137281096,0.866418394,1.038611838,1.224145401,0.615618142,0.555119574,0.873933396
0.909387658,1.616706116,-1.61631704,-0.72019591,-1.381727474,-0.831675052,1.429474603,0.787208211,1.050402376,0.585397906,0.912397944,0.713152835
-1.041531285,0.306807944,-0.16153553,-0.693302053,0.408708088,1.252779532,0.854764638,0.616809829,0.723168098,1.189881533,0.890887448,0.934938224
-0.717760427,1.68744684,-0.385093971,-0.042418071,-0.852316253,0.961941344,0.826216853,1.170099742,0.811368879,1.314549869,1.129701074,0.882083198
1.566611262,-0.185001279,-1.403946888,0.463726273,0.184682303,-1.330222856,0.999537115,1.293432752,1.256047809,0.979365632,1.114235496,1.105688445
